,医院类型,basy_zyzd_jbbm,basy_yydj,耗材费,count
10409,肿瘤,曲霉病,二级甲等,592.0566666666667,3
10410,肿瘤,有关食物和液体摄取的症状和体征,二级乙等,280.8,1
10411,肿瘤,"有害效应,不可归类在他处者",三级甲等,1437.845,2
10412,肿瘤,有机粉尘引起的过敏性肺炎,二级甲等,235.07,1
10413,肿瘤,未特指的乳房肿块	,三级甲等,2822.771065830721,319
10414,肿瘤,未特指的乳房肿块	,二级乙等,3640.0,1
10415,肿瘤,未特指的急性下呼吸道感染,二级甲等,332.38,1
10416,肿瘤,未特指的慢性支气管炎,二级乙等,397.98,2
10417,肿瘤,未特指的慢性支气管炎,二级甲等,466.18,1
10418,肿瘤,未特指的真菌病,三级未评等,756.27,3
10419,肿瘤,未特指的真菌病,三级甲等,2482.2575,4
10420,肿瘤,未特指的真菌病,二级未评等,477.57,1
10421,肿瘤,未特指的真菌病,二级甲等,527.9154545454545,11
10422,肿瘤,未特指的糖尿病,三级甲等,954.7333333333332,3
10423,肿瘤,未特指的肾衰竭	,三级未评等,234.07,1
10424,肿瘤,未特指的肾衰竭	,三级甲等,3831.668,5
10425,肿瘤,未特指的肾衰竭	,二级乙等,823.47,2
10426,肿瘤,未特指的肾衰竭	,二级甲等,2029.2800000000002,2
10427,肿瘤,未特指的腹疝,二级甲等,2030.825,4
10428,肿瘤,未特指的蛋白质-能量营养不良,三级甲等,636.13,1
10429,肿瘤,未特指的血尿,三级甲等,1348.6766666666667,3
10430,肿瘤,未特指的血尿,二级未评等,272.21,1
10431,肿瘤,未特指的重度蛋白质-能量营养不良,三级甲等,495.75666666666666,3
10432,肿瘤,未特指的重度蛋白质-能量营养不良,二级乙等,494.11,2
10433,肿瘤,未特指的重度蛋白质-能量营养不良,二级甲等,510.6088888888888,9
10434,肿瘤,未特指的黄疸,三级甲等,2458.36,1
10435,肿瘤,未特指部位的病毒性感染,二级甲等,230.26,1
10436,肿瘤,未特指部位的细菌性感染,三级未评等,605.59,2
10437,肿瘤,未特指部位的细菌性感染,三级甲等,935.3449999999999,4
10438,肿瘤,未特指部位的细菌性感染,二级甲等,1243.702,5
10439,肿瘤,梗阻性和反流性尿路病	,三级未评等,1979.9133333333332,3
10440,肿瘤,梗阻性和反流性尿路病	,三级甲等,2039.2753846153848,26
10441,肿瘤,梗阻性和反流性尿路病	,二级甲等,2078.9865714285716,70
10442,肿瘤,梨状窦恶性肿瘤,三级甲等,1081.22,2
10443,肿瘤,植入装置的调整和管理,三级甲等,7117.475,2
10444,肿瘤,植入装置的调整和管理,二级未评等,9610.28,1
10445,肿瘤,植入装置的调整和管理,二级甲等,2929.278333333333,6
10446,肿瘤,气管恶性肿瘤,三级甲等,4733.0625,4
10447,肿瘤,气胸,三级未评等,236.75,1
10448,肿瘤,气胸,三级甲等,2115.5422222222223,9
10449,肿瘤,气胸,二级乙等,570.045,2
10450,肿瘤,气胸,二级甲等,781.8299999999999,3
10451,肿瘤,泌尿器官其他和未特指的恶性肿瘤,三级甲等,6312.12,2
10452,肿瘤,泌尿器官动态未定或动态未知的肿瘤,三级未评等,2173.78,1
10453,肿瘤,泌尿器官动态未定或动态未知的肿瘤,三级甲等,5290.840571428571,35
10454,肿瘤,泌尿器官动态未定或动态未知的肿瘤,二级未评等,10629.6,1
10455,肿瘤,泌尿器官良性肿瘤,三级未评等,568.5999999999999,1
10456,肿瘤,泌尿器官良性肿瘤,三级甲等,10014.9475,4
10457,肿瘤,泌尿生殖系假体装置、植入物和移植物的并发症,三级未评等,247.71,1
10458,肿瘤,泌尿生殖系假体装置、植入物和移植物的并发症,三级甲等,1779.44,2
10459,肿瘤,泌尿生殖系假体装置、植入物和移植物的并发症,二级甲等,852.665,2
10460,肿瘤,"泌尿生殖系统的操作后疾患,不可归类在他处者	",三级甲等,2423.88,1
10461,肿瘤,泌尿生殖道内异物,三级未评等,553.78,1
10462,肿瘤,泌尿系统的其他疾患	,三级未评等,572.67,1
10463,肿瘤,泌尿系统的其他疾患	,三级甲等,838.6641666666666,12
10464,肿瘤,泌尿系统的其他疾患	,二级甲等,253.32000000000002,3
10465,肿瘤,流感嗜血杆菌性肺炎,三级未评等,238.36,1
10466,肿瘤,消化器官其他和不明确的恶性肿瘤,三级甲等,2609.485,4
10467,肿瘤,消化器官其他和未特指的原位癌,三级甲等,6451.066666666666,3
10468,肿瘤,消化系统其他和不明确部位的良性肿瘤,三级甲等,8488.2225,12
10469,肿瘤,消化系统其他和不明确部位的良性肿瘤,二级乙等,888.11,1
10470,肿瘤,消化系统其他和不明确部位的良性肿瘤,二级甲等,4131.02,1
10471,肿瘤,消化系统的其他先天性畸形,二级甲等,1462.56,1
10472,肿瘤,消化系统的其他疾病,三级未评等,628.244,10
10473,肿瘤,消化系统的其他疾病,三级甲等,2161.6675862068964,29
10474,肿瘤,消化系统的其他疾病,二级未评等,444.5083333333334,6
10475,肿瘤,消化系统的其他疾病,二级甲等,945.6375,20
10476,肿瘤,"消化系统的操作后疾患,不可归类在他处者",三级未评等,229.58,1
10477,肿瘤,"消化系统的操作后疾患,不可归类在他处者",三级甲等,3245.8771428571426,7
10478,肿瘤,"消化系统的操作后疾患,不可归类在他处者",二级甲等,2752.7242857142855,7
10479,肿瘤,消化道内异物,三级未评等,545.0,1
10480,肿瘤,消化道内异物,二级乙等,2375.86,1
10481,肿瘤,消化道内异物,二级甲等,516.9300000000001,2
10482,肿瘤,涉及多个和未特指身体部位损伤的后遗症,二级乙等,1680.0,1
10483,肿瘤,涉及透析的医疗,三级未评等,2448.076,5
10484,肿瘤,涉及透析的医疗,二级甲等,2718.779090909091,11
10485,肿瘤,涎腺疾病,三级未评等,480.01,4
10486,肿瘤,涎腺疾病,三级甲等,4297.549512195122,41
10487,肿瘤,涎腺疾病,二级乙等,279.46000000000004,2
10488,肿瘤,涎腺疾病,二级甲等,1828.190909090909,11
10489,肿瘤,液体-电解质及酸碱平衡的其他紊乱,三级甲等,683.625,2
10490,肿瘤,液体-电解质及酸碱平衡的其他紊乱,二级甲等,841.56,1
10491,肿瘤,淋巴、造血和有关组织其他和未特指的恶性肿瘤,三级甲等,629.17,1
10492,肿瘤,淋巴、造血和有关组织其他和未特指的恶性肿瘤,二级未评等,3000.3750000000005,4
10493,肿瘤,淋巴、造血和有关组织动态未定或动态未知的其他肿瘤,三级甲等,5553.1613333333335,15
10494,肿瘤,淋巴样白血病,三级甲等,391.9145454545455,11
10495,肿瘤,淋巴样白血病,二级乙等,622.14,1
10496,肿瘤,淋巴管和淋巴结的其他非感染性疾患,三级甲等,4596.9,1
10497,肿瘤,淋巴管和淋巴结的其他非感染性疾患,二级甲等,707.73,1
10498,肿瘤,淋巴结增大,三级未评等,513.42,1
10499,肿瘤,淋巴结增大,三级甲等,2801.2190109890107,91
10500,肿瘤,淋巴结增大,二级乙等,563.6657142857142,7
10501,肿瘤,淋巴结增大,二级未评等,621.7574999999999,4
10502,肿瘤,淋巴结增大,二级甲等,1050.8843749999999,16
10503,肿瘤,淋巴结继发性和未特指的恶性肿瘤,三级未评等,552.0557142857143,7
10504,肿瘤,淋巴结继发性和未特指的恶性肿瘤,三级甲等,4485.778653846153,104
10505,肿瘤,淋巴结继发性和未特指的恶性肿瘤,二级乙等,714.62,6
10506,肿瘤,淋巴结继发性和未特指的恶性肿瘤,二级未评等,1038.7549999999999,6
10507,肿瘤,淋巴结继发性和未特指的恶性肿瘤,二级甲等,1438.17,18
10508,肿瘤,滑膜和肌腱的其他疾患,二级乙等,304.78125,8
10509,肿瘤,滑膜和肌腱的其他疾患,二级甲等,443.0681818181818,11
10510,肿瘤,滑膜和肌腱的自发性破裂,三级甲等,1956.67,1
10511,肿瘤,滑膜炎和腱鞘炎,三级未评等,219.77,1
10512,肿瘤,滑膜炎和腱鞘炎,二级甲等,19966.785,2
10513,肿瘤,滤泡性淋巴瘤,三级甲等,1752.7806249999999,16
10514,肿瘤,热和光的效应,三级未评等,249.03,1
10515,肿瘤,牙髓和根尖周组织疾病,三级甲等,692.07,1
10516,肿瘤,牙龈和无牙牙槽嵴的其他疾患,三级未评等,494.02,1
10517,肿瘤,牙龈和无牙牙槽嵴的其他疾患,三级甲等,1802.40375,8
10518,肿瘤,牙龈和无牙牙槽嵴的其他疾患,二级乙等,485.89,1
10519,肿瘤,牙龈和无牙牙槽嵴的其他疾患,二级甲等,658.145,2
10520,肿瘤,牙龈恶性肿瘤,三级未评等,364.32,1
10521,肿瘤,牙龈恶性肿瘤,三级甲等,6709.485833333333,12
10522,肿瘤,牙龈恶性肿瘤,二级未评等,318.66999999999996,2
10523,肿瘤,特发性(原发性)高血压,三级甲等,4482.0,1
10524,肿瘤,特发性(原发性)高血压,二级甲等,210.41,1
10525,肿瘤,特指细胞类型的其他白血病,三级甲等,645.98,1
10526,肿瘤,生殖器官其他和未特指的原位癌,三级甲等,19998.45,1
10527,肿瘤,甲状旁腺功能亢进症和甲状旁腺的其他疾患,三级甲等,2847.38,1
10528,肿瘤,甲状旁腺功能亢进症和甲状旁腺的其他疾患,二级乙等,301.35,1
10529,肿瘤,甲状腺恶性肿瘤,三级未评等,786.6033333333334,6
10530,肿瘤,甲状腺恶性肿瘤,三级甲等,7220.768307880269,1637
10531,肿瘤,甲状腺恶性肿瘤,二级乙等,1069.895,4
10532,肿瘤,甲状腺恶性肿瘤,二级未评等,8670.31,3
10533,肿瘤,甲状腺恶性肿瘤,二级甲等,2039.1670588235293,17
10534,肿瘤,甲状腺毒症[甲状腺功能亢进症],三级未评等,434.4,1
10535,肿瘤,甲状腺毒症[甲状腺功能亢进症],三级甲等,6004.84,3
10536,肿瘤,甲状腺毒症[甲状腺功能亢进症],二级未评等,469.53,1
10537,肿瘤,甲状腺炎,二级甲等,2495.0225,4
10538,肿瘤,甲状腺的其他疾患,三级甲等,5616.620000000001,20
10539,肿瘤,甲状腺的其他疾患,二级甲等,9396.055,2
10540,肿瘤,甲状腺良性肿瘤,三级甲等,5289.652272727272,22
10541,肿瘤,甲状腺良性肿瘤,二级乙等,576.74,4
10542,肿瘤,甲状腺良性肿瘤,二级甲等,2843.17,11
10543,肿瘤,男性生殖器官其他和未特指的恶性肿瘤,三级甲等,1594.774,5
10544,肿瘤,男性生殖器官动态未定或动态未知的肿瘤,三级甲等,1253.467,10
10545,肿瘤,男性生殖器官的其他疾患	,三级甲等,1184.3439999999998,5
10546,肿瘤,男性生殖器官良性肿瘤,三级甲等,826.49,1
10547,肿瘤,"疼痛,不可归类在他处者",三级甲等,3612.8775,4
10548,肿瘤,"疼痛,不可归类在他处者",二级未评等,235.0,1
10549,肿瘤,"疼痛,不可归类在他处者",二级甲等,335.405,2
10550,肿瘤,病毒性疣,三级甲等,850.0999999999999,1
10551,肿瘤,病毒性疣,二级甲等,227.72,1
10552,肿瘤,"病毒性肺炎,不可归类在他处者",二级甲等,905.31,1
10553,肿瘤,痔,三级未评等,715.4944444444444,9
10554,肿瘤,痔,二级乙等,268.1422222222222,9
10555,肿瘤,痔,二级甲等,533.0088888888889,9
10556,肿瘤,痛风,二级乙等,435.28,2
10557,肿瘤,痛风,二级甲等,818.24,1
10558,肿瘤,癫癎[癫痫],三级未评等,567.7399999999999,3
10559,肿瘤,癫癎[癫痫],三级甲等,424.71,1
10560,肿瘤,皮肤其他恶性肿瘤,三级未评等,788.005,4
10561,肿瘤,皮肤其他恶性肿瘤,三级甲等,1640.9345652173913,46
10562,肿瘤,皮肤其他恶性肿瘤,二级乙等,495.27000000000004,4
10563,肿瘤,皮肤其他恶性肿瘤,二级甲等,1458.091111111111,18
10564,肿瘤,皮肤其他良性肿瘤,三级未评等,437.42333333333335,3
10565,肿瘤,皮肤其他良性肿瘤,三级甲等,1421.8833333333332,3
10566,肿瘤,皮肤其他良性肿瘤,二级乙等,587.39,1
10567,肿瘤,皮肤其他良性肿瘤,二级甲等,677.4916666666667,6
10568,肿瘤,皮肤原位癌,三级甲等,1430.77,1
10569,肿瘤,皮肤和皮下组织其他局部感染,三级未评等,689.9725,4
10570,肿瘤,皮肤和皮下组织其他局部感染,三级甲等,654.7866666666666,6
10571,肿瘤,皮肤和皮下组织其他局部感染,二级乙等,479.36800000000005,5
10572,肿瘤,皮肤和皮下组织其他局部感染,二级甲等,618.8720000000001,5
10573,肿瘤,皮肤和皮下组织毛囊囊肿,三级甲等,1680.594,15
10574,肿瘤,皮肤和皮下组织毛囊囊肿,二级乙等,325.6975,12
10575,肿瘤,皮肤和皮下组织毛囊囊肿,二级未评等,463.31,1
10576,肿瘤,皮肤和皮下组织毛囊囊肿,二级甲等,697.5413333333332,15
10577,肿瘤,"皮肤和皮下组织的其他疾患,不可归类在他处者",三级甲等,1846.15,1
10578,肿瘤,"皮肤和皮下组织的其他疾患,不可归类在他处者",二级乙等,547.53,1
10579,肿瘤,"皮肤和皮下组织的其他疾患,不可归类在他处者",二级未评等,219.26,1
10580,肿瘤,"皮肤和皮下组织的其他疾患,不可归类在他处者",二级甲等,930.3399999999999,2
10581,肿瘤,皮肤和皮下组织的局部肿胀、肿物和肿块,三级未评等,337.59,3
10582,肿瘤,皮肤和皮下组织的局部肿胀、肿物和肿块,三级甲等,2129.1949779735683,227
10583,肿瘤,皮肤和皮下组织的局部肿胀、肿物和肿块,二级乙等,298.3645,20
10584,肿瘤,皮肤和皮下组织的局部肿胀、肿物和肿块,二级未评等,985.7024999999999,4
10585,肿瘤,皮肤和皮下组织的局部肿胀、肿物和肿块,二级甲等,647.9225,12
10586,肿瘤,皮肤恶性黑色素瘤,三级未评等,632.7,1
10587,肿瘤,皮肤恶性黑色素瘤,三级甲等,2335.705777777778,45
10588,肿瘤,皮肤恶性黑色素瘤,二级乙等,573.855,2
10589,肿瘤,皮肤恶性黑色素瘤,二级未评等,221.66,1
10590,肿瘤,皮肤肥厚性疾患,三级甲等,631.91,1
10591,肿瘤,皮肤脓肿、疖和痈,三级未评等,488.95000000000005,4
10592,肿瘤,皮肤脓肿、疖和痈,三级甲等,1101.56,4
10593,肿瘤,皮肤脓肿、疖和痈,二级乙等,384.34999999999997,3
10594,肿瘤,皮肤脓肿、疖和痈,二级甲等,628.0566666666667,3
10595,肿瘤,皮肤萎缩性疾患,三级甲等,1762.848,5
10596,肿瘤,皮肤萎缩性疾患,二级甲等,983.1833333333334,3
10597,肿瘤,直肠乙状结肠连接处恶性肿瘤,三级甲等,13054.428800000002,50
10598,肿瘤,直肠乙状结肠连接处恶性肿瘤,二级乙等,14912.85,1
10599,肿瘤,直肠恶性肿瘤,三级未评等,7178.121499999999,20
10600,肿瘤,直肠恶性肿瘤,三级甲等,12830.428066157761,393
10601,肿瘤,直肠恶性肿瘤,二级乙等,5666.195,12
10602,肿瘤,直肠恶性肿瘤,二级未评等,1661.7511764705882,17
10603,肿瘤,直肠恶性肿瘤,二级甲等,4842.695531914894,47
10604,肿瘤,眼眶疾患,三级未评等,812.4,1
10605,肿瘤,眼眶疾患,二级甲等,1234.11,1
10606,肿瘤,眼睑的其他疾患,三级甲等,1314.9725,4
10607,肿瘤,眼睑的其他疾患,二级甲等,229.13,1
10608,肿瘤,睡眠障碍,二级未评等,1827.31,2
10609,肿瘤,睾丸恶性肿瘤,三级甲等,2661.5190909090907,11
10610,肿瘤,睾丸未降,二级甲等,324.74,1
10611,肿瘤,睾丸炎和附睾炎	,三级未评等,490.96,1
10612,肿瘤,短暂性大脑缺血性发作和相关的综合征,三级甲等,279.1,1
10613,肿瘤,短暂性大脑缺血性发作和相关的综合征,二级甲等,204.56,1
10614,肿瘤,矿物质代谢紊乱,三级甲等,1423.1,1
10615,肿瘤,矿物质代谢紊乱,二级甲等,233.0,1
10616,肿瘤,神经疾患,三级甲等,11879.539999999999,2
10617,肿瘤,神经疾患,二级未评等,1791.54,1
10618,肿瘤,"神经系统的操作后疾患,不可归类在他处者",三级甲等,3228.87,1
10619,肿瘤,移植器官和组织的失败和排斥,二级甲等,695.28,1
10620,肿瘤,空,二级甲等,1931.650394736842,76
10621,肿瘤,粒细胞缺乏,三级甲等,575.414,15
10622,肿瘤,粒细胞缺乏,二级乙等,443.86,1
10623,肿瘤,糖蛋白代谢紊乱,三级甲等,652.03,3
10624,肿瘤,紫癜和其他出血性情况,三级甲等,927.4620833333333,24
10625,肿瘤,紫癜和其他出血性情况,二级甲等,577.4100000000001,5
10626,肿瘤,累及女性生殖道的瘘	,三级甲等,6083.546666666666,15
10627,肿瘤,累及女性生殖道的瘘	,二级甲等,4774.001666666666,6
10628,肿瘤,累及循环和呼吸系统的其他症状和体征,三级甲等,364.11,1
10629,肿瘤,累及循环和呼吸系统的其他症状和体征,二级乙等,1426.847142857143,7
10630,肿瘤,累及消化系统和腹部的其他症状和体征,三级甲等,3236.55,16
10631,肿瘤,累及消化系统和腹部的其他症状和体征,二级未评等,1158.0825,4
10632,肿瘤,"细菌性肺炎,不可归类在他处者",三级未评等,627.0826666666667,15
10633,肿瘤,"细菌性肺炎,不可归类在他处者",三级甲等,989.5359333333334,150
10634,肿瘤,"细菌性肺炎,不可归类在他处者",二级乙等,461.72,4
10635,肿瘤,"细菌性肺炎,不可归类在他处者",二级未评等,480.67,3
10636,肿瘤,"细菌性肺炎,不可归类在他处者",二级甲等,388.24833333333333,18
10637,肿瘤,经剖宫产术的单胎分娩	,二级甲等,1368.23,1
10638,肿瘤,结核病后遗症,三级未评等,9191.76,1
10639,肿瘤,结缔组织和其他软组织的其他良性肿瘤,三级未评等,296.87,1
10640,肿瘤,结缔组织和其他软组织的其他良性肿瘤,三级甲等,1602.3700000000001,5
10641,肿瘤,结缔组织和其他软组织的其他良性肿瘤,二级乙等,551.44075,40
10642,肿瘤,结缔组织和其他软组织的其他良性肿瘤,二级甲等,968.9133333333334,3
10643,肿瘤,结肠、直肠、肛门和肛管良性肿瘤,三级未评等,205.84,1
10644,肿瘤,结肠、直肠、肛门和肛管良性肿瘤,三级甲等,6515.172222222222,9
10645,肿瘤,结肠、直肠、肛门和肛管良性肿瘤,二级乙等,1023.6,1
10646,肿瘤,结肠、直肠、肛门和肛管良性肿瘤,二级甲等,701.0997260273972,73
10647,肿瘤,结肠恶性肿瘤,三级未评等,6074.172941176471,17
10648,肿瘤,结肠恶性肿瘤,三级甲等,14774.58124423963,434
10649,肿瘤,结肠恶性肿瘤,二级乙等,4370.46875,8
10650,肿瘤,结肠恶性肿瘤,二级未评等,606.495625,16
10651,肿瘤,结肠恶性肿瘤,二级甲等,5443.848125,32
10652,肿瘤,结膜的其他疾患,二级甲等,291.57,1
10653,肿瘤,结节病,二级乙等,259.57,1
10654,肿瘤,结节病,二级未评等,7674.3425,8
10655,肿瘤,缺铁性贫血,三级甲等,492.03,1
10656,肿瘤,羊水和胎膜的其他疾患	,二级甲等,925.235,2
10657,肿瘤,老年性白内障,二级甲等,1434.3339583333334,48
10658,肿瘤,"耳的其他疾患,不可归类在他处者",三级甲等,1015.1916666666666,6
10659,肿瘤,联合免疫缺陷,二级甲等,203.75,1
10660,肿瘤,肋骨、胸骨和胸部脊柱骨折,三级未评等,1033.5639999999999,5
10661,肿瘤,肋骨、胸骨和胸部脊柱骨折,三级甲等,5834.08,2
10662,肿瘤,肋骨、胸骨和胸部脊柱骨折,二级甲等,4299.2357142857145,28
10663,肿瘤,肌炎,二级甲等,533.63,1
10664,肿瘤,"肌肉骨骼系统先天性畸形,不可归类在他处者",三级未评等,506.33,1
10665,肿瘤,"肌肉骨骼系统先天性畸形,不可归类在他处者",二级甲等,501.06,1
10666,肿瘤,肛门及直肠区的裂和瘘,三级未评等,406.01,1
10667,肿瘤,肛门及直肠区的裂和瘘,三级甲等,2036.86,1
